D A T E,KODEX 200,TIGER KOSDAQ150,TIGER S&P500,TIGER SYNTH-EURO STOXX 50(H),ACE Japan Nikkei225(H),TIGER CHINA A300,KOSEF 10YKTB,KBSTAR Credit,TIGER SYNTH-HY(H),KODEX Gold Futures(H),TIGER WTI Futures,KODEX INVERSE,KODEX USD Futures,KODEX USD Futures Inverse,KOSEF Enhanced Cash
2023/07/25,0.0673,0.2442,0.0924,0.0075,0.1443,-0.0691,-0.0189,0.0032,0.0169,-0.0273,-0.0035,-0.0544,-0.0315,0.0416,0.0075
2023/07/26,0.0545,0.1975,0.1041,0.0144,0.1501,-0.081,-0.0183,0.0027,0.0156,-0.0242,0.0175,-0.0457,-0.0323,0.0452,0.0074
2023/07/27,0.0637,0.1067,0.112,0.0165,0.1591,-0.0827,-0.0132,0.0048,0.0168,-0.0246,0.057,-0.0522,-0.033,0.0465,0.0074
2023/07/28,0.0592,0.1502,0.0888,0.0205,0.1364,-0.0666,-0.0202,0.0035,0.0066,-0.0298,0.0529,-0.0481,-0.0346,0.0447,0.0076
2023/07/31,0.0639,0.193,0.0958,0.0231,0.155,-0.0642,-0.0223,0.0034,0.0164,-0.0267,0.0626,-0.0524,-0.0367,0.0488,0.0076
2023/08/01,0.0814,0.187,0.0975,0.0228,0.1603,-0.0642,-0.0193,0.0042,0.0176,-0.0259,0.0782,-0.0684,-0.0285,0.0406,0.0076
2023/08/02,0.0465,0.1213,0.0801,0.0023,0.1241,-0.061,-0.0239,0.0043,0.0099,-0.0294,0.0841,-0.0378,-0.0189,0.0318,0.0078
2023/08/03,0.0489,0.1848,0.0806,0.0059,0.1091,-0.0489,-0.0303,0.003,0.0186,-0.0522,0.1008,-0.0396,-0.0161,0.0288,0.008
2023/08/04,0.0531,0.1635,0.0915,0.0093,0.1245,-0.0304,-0.0372,0.0003,0.0086,-0.0637,0.1599,-0.0426,0.0013,0.0093,0.0078
2023/08/07,0.0505,0.1137,0.0846,0.007,0.1293,-0.0493,-0.031,0.001,0.0094,-0.0618,0.19,-0.0405,-0.0013,0.0122,0.008
2023/08/08,0.0288,0.1225,0.0774,0.002,0.1183,-0.0476,-0.023,0.0033,0.0181,-0.0551,0.138,-0.0205,0.0075,0.0017,0.008
2023/08/09,0.0432,0.1678,0.0779,-0.0039,0.1046,-0.0478,-0.0266,0.0026,0.0169,-0.0592,0.1377,-0.0333,0.0054,0.0029,0.0082
2023/08/10,0.0464,0.1811,0.0761,0.0033,0.1245,-0.0352,-0.0253,0.0025,0.0185,-0.066,0.1516,-0.0363,0.0058,0.0047,0.0083
2023/08/11,0.0459,0.1901,0.0664,0.0043,0.1252,-0.0482,-0.0318,0.0016,0.0107,-0.0685,0.1225,-0.0362,0.0104,0,0.0083
2023/08/14,0.0414,0.168,0.0664,-0.0059,0.0955,-0.0561,-0.0377,0.0003,0.0197,-0.0586,0.1524,-0.0308,0.0074,0.0012,0.0081
2023/08/16,0.0202,0.1319,0.0643,-0.0151,0.0681,-0.0715,-0.0334,0.0006,0.019,-0.0614,0.1299,-0.0107,0.0094,-0.0006,0.0082
2023/08/17,0.0138,0.1253,0.0602,-0.0158,0.0563,-0.0567,-0.0417,0.0007,0.0211,-0.0589,0.126,-0.0043,0.014,-0.0047,0.0088
2023/08/18,-0.0012,0.1171,0.041,-0.0367,0.0341,-0.0644,-0.0301,0.0025,0.0095,-0.0552,0.1034,0.0097,0.0144,-0.0053,0.0085
2023/08/21,-0.0143,0.1343,0.0273,-0.043,0.0272,-0.0653,-0.0324,0.0018,0.0161,-0.0516,0.1196,0.023,0.0249,-0.0128,0.0086
2023/08/22,-0.0167,0.1252,0.0396,-0.0365,0.0319,-0.0611,-0.035,0.0017,0.0182,-0.0488,0.1315,0.0287,0.0242,-0.0151,0.0088
2023/08/23,-0.0217,0.0894,0.0382,-0.0322,0.0372,-0.0528,-0.0235,0.0027,0.0186,-0.0412,0.1013,0.0309,0.0314,-0.0208,0.0088
2023/08/24,-0.0047,0.1263,0.0663,-0.0085,0.0553,-0.0497,-0.0191,0.0031,0.0231,-0.0405,0.0676,0.0143,0.0155,-0.0058,0.0091
2023/08/25,-0.0147,0.1401,0.0458,-0.0112,0.0324,-0.0485,-0.0166,0.0044,0.0228,-0.0327,0.0759,0.0253,0.0095,0,0.0091
2023/08/28,-0.0113,0.1523,0.0519,-0.0043,0.0446,-0.0476,-0.0082,0.0056,0.0241,-0.0281,0.1159,0.0209,0.0104,-0.0006,0.0091
2023/08/29,-0.0067,0.1543,0.0581,0.006,0.0453,-0.0376,-0.006,0.0066,0.0266,-0.0253,0.1108,0.0154,0.0087,0.0012,0.009
2023/08/30,-0.017,0.1419,0.0551,-0.0049,0.0354,-0.0231,-0.0061,0.0069,0.0227,-0.0096,0.1291,0.0257,0.0112,0.0017,0.0091
2023/08/31,-0.0095,0.1326,0.0663,0.0103,0.0582,-0.0189,-0.013,0.006,0.0255,-0.0204,0.1773,0.02,0.0099,0,0.0092
2023/09/01,0.0036,0.1033,0.0641,0.013,0.0539,-0.0141,-0.0075,0.0064,0.019,-0.0232,0.2206,0.0066,0.0096,0.0017,0.0168
2023/09/04,-0.0028,0.0961,0.0651,0.0013,0.0476,-0.007,-0.0185,0.0046,0.0251,-0.0269,0.2036,0.0123,0.0227,-0.0121,0.0087
2023/09/05,-0.0067,0.0916,0.0416,-0.0125,0.0275,-0.0032,-0.0153,0.0055,0.018,-0.0155,0.1806,0.018,0.0281,-0.0178,0.0088
2023/09/06,-0.0137,0.0824,0.0386,-0.0155,0.0346,-0.0043,-0.014,0.0057,0.0164,-0.0207,0.1918,0.0247,0.0294,-0.0178,0.0088
2023/09/07,-0.0165,0.0461,0.029,-0.024,0.0415,0.0055,-0.0253,0.0024,0.0127,-0.0323,0.2252,0.0292,0.0349,-0.0241,0.009
2023/09/08,-0.0138,0.0663,0.036,-0.0155,0.0338,-0.0104,-0.0097,0.0055,0.0153,-0.0199,0.2008,0.0235,0.0332,-0.0247,0.0086
2023/09/11,-0.024,0.0428,0.0326,-0.0184,0.0116,-0.0016,-0.0181,0.0039,0.0197,-0.0299,0.2312,0.0364,0.0429,-0.0296,0.0086
2023/09/12,-0.0227,0.0279,0.0303,-0.0171,0.0152,-0.0022,-0.0195,0.0039,0.0147,-0.0319,0.2637,0.0338,0.0422,-0.03,0.0085
2023/09/13,-0.0266,-0.0085,0.0136,-0.038,-0.0087,0.0033,-0.0182,0.0021,0.0098,-0.037,0.3133,0.0397,0.0582,-0.0448,0.0085
2023/09/14,-0.008,0.0536,0.017,-0.028,-0.0079,-0.0094,-0.0101,0.0052,0.0193,-0.031,0.2796,0.0169,0.048,-0.0372,0.0086
2023/09/15,0.0084,0.0445,0.0243,-0.0162,0.0068,-0.025,-0.0079,0.0052,0.009,-0.0188,0.3272,0.0011,0.0475,-0.0361,0.0086
2023/09/18,-0.0084,0.0238,-0.0016,-0.0282,-0.0081,-0.0349,-0.0147,0.0042,0.013,-0.0272,0.2936,0.0181,0.0517,-0.0403,0.0085
2023/09/19,-0.0105,0.0147,0.001,-0.0416,-0.0013,-0.027,-0.0127,0.004,0.0098,-0.0237,0.2963,0.0202,0.0492,-0.0355,0.0085
2023/09/20,-0.0089,0.0275,0.0016,-0.0261,-0.004,-0.0255,-0.0148,0.004,0.0102,-0.0214,0.2737,0.019,0.0501,-0.0367,0.0085
2023/09/21,-0.0171,0.0169,-0.0076,-0.0262,-0.0273,-0.0169,-0.0223,0.0029,0.0139,-0.014,0.257,0.0255,0.0514,-0.0364,0.0086
45191,-0.0231,0.015,-0.0126,-0.0254,-0.0197,-0.0077,-0.0167,0.0042,0.0086,-0.0136,0.2613,0.0311,0.0449,-0.0314,0.0084
45194,-0.0175,-0.0048,-0.0161,-0.0241,0.0025,-0.0077,-0.0159,0.0054,0.0156,-0.0077,0.3285,0.0288,0.0378,-0.0236,0.0084
45195,-0.0352,-0.023,-0.0174,-0.0389,-0.0079,0.0022,-0.0226,0.0044,0.0094,-0.0165,0.2937,0.0455,0.0466,-0.0333,0.0091
